semestre;sexo;alumno;asignatura;tipo;ep1;ep2;ea;pf;estado
1;2;1712810213;INAF201;1;12;12;0;12;A
1;1;1712810214;INAF201;1;13;13;0;13;A
1;2;1712810215;INAF201;1;12;12;0;12;A
1;1;1712810216;INAF201;1;13;13;0;13;A
1;1;1712810217;INAF201;1;13;13;0;13;A
1;2;1712810218;INAF201;1;13;13;0;13;A
1;1;1712810219;INAF201;1;12;12;0;12;A
1;1;1712810220;INAF201;1;12;12;0;12;A
1;2;1712810221;INAF201;1;12;12;0;12;A
1;2;1712810222;INAF201;1;12;12;0;12;A
1;2;1712810223;INAF201;1;12;12;0;12;A
1;2;1712810224;INAF201;1;12;12;0;12;A
1;2;1712810225;INAF201;1;12;12;0;12;A
1;2;1712810226;INAF201;1;12;12;0;12;A
1;2;1712810227;INAF201;1;0;0;0;0;A
1;1;1712810228;INAF201;1;0;0;0;0;A
1;1;1712810229;INAF201;1;0;0;0;0;A
1;2;1712810230;INAF201;1;12;12;0;12;A
1;1;1712810201;INAF202;1;12;12;0;12;A
1;2;1712810202;INAF202;1;13;13;0;13;A
1;2;1712810203;INAF202;1;14;14;0;14;A
1;2;1712810204;INAF202;1;13;13;0;13;A
1;2;1712810205;INAF202;1;13;13;0;13;A
1;1;1712810206;INAF202;1;13;13;0;13;A
1;1;1712810207;INAF202;1;12;12;0;12;A
1;1;1712810208;INAF202;1;14;14;0;14;A
1;1;1712810209;INAF202;1;12;12;0;12;A
1;1;1712810210;INAF202;1;15;15;0;15;A
1;2;1712810211;INAF202;1;13;13;0;13;A
1;1;1712810212;INAF202;1;11;11;0;11;A
1;2;1712810213;INAF202;1;13;13;0;13;A
1;1;1712810214;INAF202;1;15;15;0;15;A
1;2;1712810215;INAF202;1;13;13;0;13;A
1;1;1712810216;INAF202;1;13;13;0;13;A
1;1;1712810217;INAF202;1;15;15;0;15;A
1;2;1712810218;INAF202;1;13;13;0;13;A
1;1;1712810219;INAF202;1;13;13;0;13;A
1;1;1712810220;INAF202;1;12;12;0;12;A
1;2;1712810221;INAF202;1;13;13;0;13;A
1;2;1712810222;INAF202;1;12;12;0;12;A
1;2;1712810223;INAF202;1;13;13;0;13;A
1;2;1712810224;INAF202;1;13;13;0;13;A
1;2;1712810225;INAF202;1;15;15;0;15;A
1;2;1712810226;INAF202;1;13;13;0;13;A
1;2;1712810227;INAF202;1;0;0;0;0;A
1;1;1712810228;INAF202;1;0;0;0;0;A
1;1;1712810229;INAF202;1;0;0;0;0;A
1;2;1712810230;INAF202;1;11;11;0;11;A
1;1;1712810201;INAF203;1;13;13;0;13;A
1;2;1712810202;INAF203;1;13;13;0;13;A
1;2;1712810203;INAF203;1;16;16;0;16;A
1;2;1712810204;INAF203;1;12;12;0;12;A
1;2;1712810205;INAF203;1;14;14;0;14;A
1;1;1712810206;INAF203;1;15;15;0;15;A
1;1;1712810207;INAF203;1;13;13;0;13;A
1;1;1712810208;INAF203;1;14;14;0;14;A
1;1;1712810209;INAF203;1;13;13;0;13;A
1;1;1712810210;INAF203;1;17;17;0;17;A
1;2;1712810211;INAF203;1;13;13;0;13;A
1;1;1712810212;INAF203;1;13;13;0;13;A
1;2;1712810213;INAF203;1;13;13;0;13;A
1;1;1712810214;INAF203;1;15;15;0;15;A
1;2;1712810215;INAF203;1;12;12;0;12;A
1;1;1712810216;INAF203;1;14;14;0;14;A
1;1;1712810217;INAF203;1;14;14;0;14;A
1;2;1712810218;INAF203;1;13;13;0;13;A
1;1;1712810219;INAF203;1;12;12;0;12;A
1;1;1712810220;INAF203;1;12;12;0;12;A
1;2;1712810221;INAF203;1;14;14;0;14;A
1;2;1712810222;INAF203;1;12;12;0;12;A
1;2;1712810223;INAF203;1;13;13;0;13;A
1;2;1712810224;INAF203;1;14;14;0;14;A
1;2;1712810225;INAF203;1;15;15;0;15;A
1;2;1712810226;INAF203;1;13;13;0;13;A
1;2;1712810227;INAF203;1;0;0;0;0;A
1;1;1712810228;INAF203;1;0;0;0;0;A
1;1;1712810229;INAF203;1;0;0;0;0;A
1;2;1712810230;INAF203;1;12;12;0;12;A
1;1;1712810201;INAF301;1;16;16;0;16;A
1;2;1712810202;INAF301;1;11;11;0;11;A
1;2;1712810203;INAF301;1;17;17;0;17;A
1;2;1712810204;INAF301;1;12;12;0;12;A
1;2;1712810205;INAF301;1;12;12;0;12;A
1;1;1712810206;INAF301;1;12;12;0;12;A
1;1;1712810207;INAF301;1;11;11;0;11;A
1;1;1712810208;INAF301;1;15;15;0;15;A
1;1;1712810209;INAF301;1;15;15;0;15;A
1;1;1712810210;INAF301;1;9;9;0;9;A
1;2;1712810211;INAF301;1;11;11;0;11;A
1;1;1712810212;INAF301;1;12;12;0;12;A
1;2;1712810213;INAF301;1;13;13;0;13;A
1;1;1712810214;INAF301;1;16;16;0;16;A
1;2;1712810215;INAF301;1;14;14;0;14;A
1;1;1712810216;INAF301;1;16;16;0;16;A
1;1;1712810217;INAF301;1;11;11;0;11;A
1;2;1712810218;INAF301;1;15;15;0;15;A
1;1;1712810219;INAF301;1;14;14;0;14;A
1;1;1712810220;INAF301;1;12;12;0;12;A
1;2;1712810221;INAF301;1;13;13;0;13;A
1;2;1712810222;INAF301;1;11;11;0;11;A
1;2;1712810223;INAF301;1;14;14;0;14;A
1;2;1712810224;INAF301;1;13;13;0;13;A
1;2;1712810225;INAF301;1;14;14;0;14;A
1;2;1712810226;INAF301;1;11;11;0;11;A
1;2;1712810227;INAF301;1;0;0;0;0;A
1;1;1712810228;INAF301;1;0;0;0;0;A
1;1;1712810229;INAF301;1;0;0;0;0;A
1;2;1712810230;INAF301;1;11;11;0;11;A
4;1;1812820101;ATSH101;1;11;11;0;11;A
4;2;1812820102;ATSH101;1;11;11;0;11;A
4;1;1812820103;ATSH101;1;11;11;0;11;A
4;2;1812820104;ATSH101;1;12;12;0;12;A
4;2;1812820105;ATSH101;1;13;13;0;13;A
4;1;1812820106;ATSH101;1;15;15;0;15;A
4;1;1812820107;ATSH101;1;13;13;0;13;A
4;2;1812820108;ATSH101;1;11;11;0;11;A
4;2;1812820109;ATSH101;1;13;13;0;13;A
4;2;1812820110;ATSH101;1;13;13;0;13;A
4;1;1812820111;ATSH101;1;11;11;0;11;A
4;2;1812820112;ATSH101;1;11;11;0;11;A
4;2;1812820113;ATSH101;1;13;13;0;13;A
4;2;1812820114;ATSH101;1;15;15;0;15;A
4;2;1812820115;ATSH101;1;0;0;0;0;A
4;2;1812820116;ATSH101;1;11;11;0;11;A
4;1;1812820117;ATSH101;1;12;12;0;12;A
4;2;1812820118;ATSH101;1;11;11;0;11;A
4;1;1812820119;ATSH101;1;13;13;0;13;A
4;2;1812820120;ATSH101;1;12;12;0;12;A
4;2;1812820121;ATSH101;1;11;11;0;11;A
4;1;1812820122;ATSH101;1;12;12;0;12;A
4;1;1812820123;ATSH101;1;12;12;0;12;A
4;1;1812820124;ATSH101;1;12;12;0;12;A
4;1;1812820125;ATSH101;1;12;12;0;12;A
4;2;1812820126;ATSH101;1;12;12;0;12;A
4;1;1812820127;ATSH101;1;11;11;0;11;A
4;1;1812820128;ATSH101;1;13;13;0;13;A
4;2;1812820129;ATSH101;1;13;13;0;13;A
4;2;1812820130;ATSH101;1;11;11;0;11;A
4;2;1712820104;ATSH102;1;14;14;0;14;A
4;1;1712820107;ATSH102;1;0;0;0;0;A
4;2;1712820108;ATSH102;1;13;13;0;13;A
4;2;1712820117;ATSH102;1;12;12;0;12;A
4;1;1812820101;ATSH102;1;12;12;0;12;A
4;2;1812820102;ATSH102;1;10;10;0;10;A
4;1;1812820103;ATSH102;1;11;11;0;11;A
4;2;1812820104;ATSH102;1;15;15;0;15;A
4;2;1812820105;ATSH102;1;13;13;0;13;A
4;1;1812820106;ATSH102;1;13;13;0;13;A
4;1;1812820107;ATSH102;1;13;13;0;13;A
4;2;1812820108;ATSH102;1;14;14;0;14;A
4;2;1812820109;ATSH102;1;13;13;0;13;A
4;2;1812820110;ATSH102;1;12;12;0;12;A
4;1;1812820111;ATSH102;1;11;11;0;11;A
4;2;1812820112;ATSH102;1;12;12;0;12;A
4;2;1812820113;ATSH102;1;14;14;0;14;A
4;2;1812820114;ATSH102;1;14;14;0;14;A
4;2;1812820115;ATSH102;1;0;0;0;0;A
4;2;1812820116;ATSH102;1;12;12;0;12;A
4;1;1812820117;ATSH102;1;11;11;0;11;A
4;2;1812820118;ATSH102;1;13;13;0;13;A
4;1;1812820119;ATSH102;1;12;12;0;12;A
4;2;1812820120;ATSH102;1;12;12;0;12;A
4;2;1812820121;ATSH102;1;13;13;0;13;A
4;1;1812820122;ATSH102;1;11;11;0;11;A
4;1;1812820123;ATSH102;1;14;14;0;14;A
4;1;1812820124;ATSH102;1;12;12;0;12;A
4;1;1812820125;ATSH102;1;11;11;0;11;A
4;2;1812820126;ATSH102;1;13;13;0;13;A
4;1;1812820127;ATSH102;1;12;12;0;12;A
4;1;1812820128;ATSH102;1;16;16;0;16;A
4;2;1812820129;ATSH102;1;12;12;0;12;A
4;2;1812820130;ATSH102;1;12;12;0;12;A
4;1;1812820101;ATSH103;1;16;16;0;16;A
4;2;1812820102;ATSH103;1;16;16;0;16;A
4;1;1812820103;ATSH103;1;14;14;0;14;A
4;2;1812820104;ATSH103;1;16;16;0;16;A
4;2;1812820105;ATSH103;1;16;16;0;16;A
4;1;1812820106;ATSH103;1;15;15;0;15;A
4;1;1812820107;ATSH103;1;15;15;0;15;A
4;2;1812820108;ATSH103;1;16;16;0;16;A
4;2;1812820109;ATSH103;1;17;17;0;17;A
4;2;1812820110;ATSH103;1;16;16;0;16;A
4;1;1812820111;ATSH103;1;14;14;0;14;A
4;2;1812820112;ATSH103;1;16;16;0;16;A
4;2;1812820113;ATSH103;1;16;16;0;16;A
4;2;1812820114;ATSH103;1;16;16;0;16;A
4;2;1812820115;ATSH103;1;0;0;0;0;A
4;2;1812820116;ATSH103;1;15;15;0;15;A
4;1;1812820117;ATSH103;1;16;16;0;16;A
4;2;1812820118;ATSH103;1;16;16;0;16;A
4;1;1812820119;ATSH103;1;15;15;0;15;A
4;2;1812820120;ATSH103;1;16;16;0;16;A
4;2;1812820121;ATSH103;1;16;16;0;16;A
4;1;1812820122;ATSH103;1;16;16;0;16;A
4;1;1812820123;ATSH103;1;16;16;0;16;A
4;1;1812820124;ATSH103;1;15;15;0;15;A
4;1;1812820125;ATSH103;1;15;15;0;15;A
4;2;1812820126;ATSH103;1;16;16;0;16;A
4;1;1812820127;ATSH103;1;15;15;0;15;A
4;1;1812820128;ATSH103;1;16;16;0;16;A
4;2;1812820129;ATSH103;1;16;16;0;16;A
4;2;1812820130;ATSH103;1;16;16;0;16;A
4;1;1812820101;ATSH104;1;16;16;0;16;A
4;2;1812820102;ATSH104;1;12;12;0;12;A
4;1;1812820103;ATSH104;1;13;13;0;13;A
4;2;1812820104;ATSH104;1;16;16;0;16;A
4;2;1812820105;ATSH104;1;15;15;0;15;A
4;1;1812820106;ATSH104;1;17;17;0;17;A
4;1;1812820107;ATSH104;1;14;14;0;14;A
4;2;1812820108;ATSH104;1;16;16;0;16;A
4;2;1812820109;ATSH104;1;16;16;0;16;A
4;2;1812820110;ATSH104;1;15;15;0;15;A
4;1;1812820111;ATSH104;1;14;14;0;14;A
4;2;1812820112;ATSH104;1;16;16;0;16;A
4;2;1812820113;ATSH104;1;15;15;0;15;A
4;2;1812820114;ATSH104;1;16;16;0;16;A
4;2;1812820115;ATSH104;1;0;0;0;0;A
4;2;1812820116;ATSH104;1;16;16;0;16;A
4;1;1812820117;ATSH104;1;15;15;0;15;A
4;2;1812820118;ATSH104;1;17;17;0;17;A
4;1;1812820119;ATSH104;1;16;16;0;16;A
4;2;1812820120;ATSH104;1;17;17;0;17;A
4;2;1812820121;ATSH104;1;16;16;0;16;A
4;1;1812820122;ATSH104;1;13;13;0;13;A
4;1;1812820123;ATSH104;1;16;16;0;16;A
4;1;1812820124;ATSH104;1;16;16;0;16;A
4;1;1812820125;ATSH104;1;15;15;0;15;A
4;2;1812820126;ATSH104;1;15;15;0;15;A
4;1;1812820127;ATSH104;1;13;13;0;13;A
4;1;1812820128;ATSH104;1;16;16;0;16;A
4;2;1812820129;ATSH104;1;15;15;0;15;A
4;2;1812820130;ATSH104;1;16;16;0;16;A
4;2;1712820101;ATSH105;1;11;11;0;11;A
4;2;1712820102;ATSH105;1;11;11;0;11;A
4;2;1712820103;ATSH105;1;15;15;0;15;A
4;2;1712820104;ATSH105;1;12;12;0;12;A
4;2;1712820105;ATSH105;1;16;16;0;16;A
4;2;1712820106;ATSH105;1;13;13;0;13;A
4;1;1712820107;ATSH105;1;0;0;0;0;A
4;2;1712820108;ATSH105;1;12;12;0;12;A
4;2;1712820109;ATSH105;1;12;12;0;12;A
4;2;1712820110;ATSH105;1;13;13;0;13;A
4;1;1712820111;ATSH105;1;12;12;0;12;A
4;2;1712820112;ATSH105;1;13;13;0;13;A
4;2;1712820113;ATSH105;1;13;13;0;13;A
4;2;1712820114;ATSH105;1;11;11;0;11;A
4;1;1712820115;ATSH105;1;13;13;0;13;A
4;2;1712820116;ATSH105;1;12;12;0;12;A
4;2;1712820117;ATSH105;1;12;12;0;12;A
4;2;1712820118;ATSH105;1;13;13;0;13;A
4;2;1712820119;ATSH105;1;13;13;0;13;A
4;2;1712820120;ATSH105;1;12;12;0;12;A
4;2;1712820121;ATSH105;1;12;12;0;12;A
4;2;1712820122;ATSH105;1;12;12;0;12;A
4;2;1712820101;ATSH106;1;7;7;0;7;A
4;2;1712820102;ATSH106;1;12;12;0;12;A
4;2;1712820103;ATSH106;1;16;16;0;16;A
4;2;1712820105;ATSH106;1;15;15;0;15;A
4;2;1712820106;ATSH106;1;12;12;0;12;A
4;2;1712820109;ATSH106;1;8;8;0;8;A
4;2;1712820110;ATSH106;1;12;12;0;12;A
4;1;1712820111;ATSH106;1;17;17;0;17;A
4;2;1712820112;ATSH106;1;11;11;0;11;A
4;2;1712820113;ATSH106;1;13;13;0;13;A
4;2;1712820114;ATSH106;1;12;12;0;12;A
4;1;1712820115;ATSH106;1;16;16;0;16;A
4;2;1712820116;ATSH106;1;7;7;0;7;A
4;2;1712820118;ATSH106;1;8;8;0;8;A
4;2;1712820119;ATSH106;1;15;15;0;15;A
4;2;1712820120;ATSH106;1;13;13;0;13;A
4;2;1712820121;ATSH106;1;6;6;0;6;A
4;2;1712820122;ATSH106;1;12;12;0;12;A
4;1;1812820101;ATSH107;1;16;16;0;16;A
4;2;1812820102;ATSH107;1;8;8;0;8;A
4;1;1812820103;ATSH107;1;11;11;0;11;A
4;2;1812820104;ATSH107;1;14;14;0;14;A
4;2;1812820105;ATSH107;1;14;14;0;14;A
4;1;1812820106;ATSH107;1;16;16;0;16;A
4;1;1812820107;ATSH107;1;13;13;0;13;A
4;2;1812820108;ATSH107;1;15;15;0;15;A
4;2;1812820109;ATSH107;1;15;15;0;15;A
4;2;1812820110;ATSH107;1;14;14;0;14;A
4;1;1812820111;ATSH107;1;13;13;0;13;A
4;2;1812820112;ATSH107;1;14;14;0;14;A
4;2;1812820113;ATSH107;1;14;14;0;14;A
4;2;1812820114;ATSH107;1;15;15;0;15;A
4;2;1812820115;ATSH107;1;0;0;0;0;A
4;2;1812820116;ATSH107;1;12;12;0;12;A
4;1;1812820117;ATSH107;1;14;14;0;14;A
4;2;1812820118;ATSH107;1;15;15;0;15;A
4;1;1812820119;ATSH107;1;14;14;0;14;A
4;2;1812820120;ATSH107;1;15;15;0;15;A
4;2;1812820121;ATSH107;1;16;16;0;16;A
4;1;1812820122;ATSH107;1;12;12;0;12;A
4;1;1812820123;ATSH107;1;14;14;0;14;A
4;1;1812820124;ATSH107;1;14;14;0;14;A
4;1;1812820125;ATSH107;1;14;14;0;14;A
4;2;1812820126;ATSH107;1;14;14;0;14;A
4;1;1812820127;ATSH107;1;13;13;0;13;A
4;1;1812820128;ATSH107;1;15;15;0;15;A
4;2;1812820129;ATSH107;1;14;14;0;14;A
4;2;1812820130;ATSH107;1;14;14;0;14;A
4;2;1712820101;ATSH108;1;13;13;0;13;A
4;2;1712820102;ATSH108;1;13;13;0;13;A
4;2;1712820103;ATSH108;1;15;15;0;15;A
4;2;1712820105;ATSH108;1;15;15;0;15;A
4;2;1712820106;ATSH108;1;15;15;0;15;A
4;2;1712820109;ATSH108;1;14;14;0;14;A
4;2;1712820110;ATSH108;1;13;13;0;13;A
4;1;1712820111;ATSH108;1;15;15;0;15;A
4;2;1712820112;ATSH108;1;14;14;0;14;A
4;2;1712820113;ATSH108;1;15;15;0;15;A
4;2;1712820114;ATSH108;1;14;14;0;14;A
4;1;1712820115;ATSH108;1;11;11;0;11;A
4;2;1712820116;ATSH108;1;14;14;0;14;A
4;2;1712820118;ATSH108;1;14;14;0;14;A
4;2;1712820119;ATSH108;1;15;15;0;15;A
4;2;1712820120;ATSH108;1;13;13;0;13;A
4;2;1712820121;ATSH108;1;13;13;0;13;A
4;2;1712820122;ATSH108;1;13;13;0;13;A
4;2;1712820101;ATSH109;1;12;12;0;12;A
4;2;1712820102;ATSH109;1;12;12;0;12;A
4;2;1712820103;ATSH109;1;17;17;0;17;A
4;2;1712820104;ATSH109;1;11;11;0;11;A
4;2;1712820105;ATSH109;1;16;16;0;16;A
4;2;1712820106;ATSH109;1;12;12;0;12;A
4;1;1712820107;ATSH109;1;0;0;0;0;A
4;2;1712820108;ATSH109;1;11;11;0;11;A
4;2;1712820109;ATSH109;1;11;11;0;11;A
4;2;1712820110;ATSH109;1;12;12;0;12;A
4;1;1712820111;ATSH109;1;17;17;0;17;A
4;2;1712820112;ATSH109;1;15;15;0;15;A
4;2;1712820113;ATSH109;1;15;15;0;15;A
4;2;1712820114;ATSH109;1;14;14;0;14;A
4;1;1712820115;ATSH109;1;16;16;0;16;A
4;2;1712820116;ATSH109;1;13;13;0;13;A
4;2;1712820117;ATSH109;1;15;15;0;15;A
4;2;1712820118;ATSH109;1;12;12;0;12;A
4;2;1712820119;ATSH109;1;12;12;0;12;A
4;2;1712820120;ATSH109;1;14;14;0;14;A
4;2;1712820121;ATSH109;1;11;11;0;11;A
4;2;1712820122;ATSH109;1;13;13;0;13;A
4;2;1712820101;ATSH110;1;15;15;0;15;A
4;2;1712820102;ATSH110;1;16;16;0;16;A
4;2;1712820103;ATSH110;1;17;17;0;17;A
4;2;1712820104;ATSH110;1;14;14;0;14;A
4;2;1712820105;ATSH110;1;16;16;0;16;A
4;2;1712820106;ATSH110;1;16;16;0;16;A
4;1;1712820107;ATSH110;1;0;0;0;0;A
4;2;1712820108;ATSH110;1;16;16;0;16;A
4;2;1712820109;ATSH110;1;16;16;0;16;A
4;2;1712820110;ATSH110;1;16;16;0;16;A
4;1;1712820111;ATSH110;1;17;17;0;17;A
4;2;1712820112;ATSH110;1;16;16;0;16;A
4;2;1712820113;ATSH110;1;16;16;0;16;A
4;2;1712820114;ATSH110;1;17;17;0;17;A
4;1;1712820115;ATSH110;1;16;16;0;16;A
4;2;1712820116;ATSH110;1;15;15;0;15;A
4;2;1712820117;ATSH110;1;16;16;0;16;A
4;2;1712820118;ATSH110;1;17;17;0;17;A
4;2;1712820119;ATSH110;1;16;16;0;16;A
4;2;1712820120;ATSH110;1;16;16;0;16;A
4;2;1712820121;ATSH110;1;15;15;0;15;A
4;2;1712820122;ATSH110;1;17;17;0;17;A
4;1;1812820101;ATSH201;1;14;14;0;14;A
4;2;1812820102;ATSH201;1;10;10;0;10;A
4;1;1812820103;ATSH201;1;11;11;0;11;A
4;2;1812820104;ATSH201;1;16;16;0;16;A
4;2;1812820105;ATSH201;1;14;14;0;14;A
4;1;1812820106;ATSH201;1;14;14;0;14;A
4;1;1812820107;ATSH201;1;12;12;0;12;A
4;2;1812820108;ATSH201;1;14;14;0;14;A
4;2;1812820109;ATSH201;1;14;14;0;14;A
4;2;1812820110;ATSH201;1;14;14;0;14;A
4;1;1812820111;ATSH201;1;12;12;0;12;A
4;2;1812820112;ATSH201;1;14;14;0;14;A
4;2;1812820113;ATSH201;1;13;13;0;13;A
4;2;1812820114;ATSH201;1;15;15;0;15;A
4;2;1812820115;ATSH201;1;0;0;0;0;A
4;2;1812820116;ATSH201;1;13;13;0;13;A
4;1;1812820117;ATSH201;1;12;12;0;12;A
4;2;1812820118;ATSH201;1;14;14;0;14;A
4;1;1812820119;ATSH201;1;13;13;0;13;A
4;2;1812820120;ATSH201;1;14;14;0;14;A
4;2;1812820121;ATSH201;1;14;14;0;14;A
4;1;1812820122;ATSH201;1;11;11;0;11;A
4;1;1812820123;ATSH201;1;14;14;0;14;A
4;1;1812820124;ATSH201;1;14;14;0;14;A
4;1;1812820125;ATSH201;1;13;13;0;13;A
4;2;1812820126;ATSH201;1;13;13;0;13;A
4;1;1812820127;ATSH201;1;14;14;0;14;A
4;1;1812820128;ATSH201;1;16;16;0;16;A
4;2;1812820129;ATSH201;1;14;14;0;14;A
4;2;1812820130;ATSH201;1;14;14;0;14;A
4;1;1812820101;ATSH202;1;14;14;0;14;A
4;2;1812820102;ATSH202;1;7;7;0;7;A
4;1;1812820103;ATSH202;1;12;12;0;12;A
4;2;1812820104;ATSH202;1;14;14;0;14;A
4;2;1812820105;ATSH202;1;14;14;0;14;A
4;1;1812820106;ATSH202;1;16;16;0;16;A
4;1;1812820107;ATSH202;1;13;13;0;13;A
4;2;1812820108;ATSH202;1;15;15;0;15;A
4;2;1812820109;ATSH202;1;15;15;0;15;A
4;2;1812820110;ATSH202;1;14;14;0;14;A
4;1;1812820111;ATSH202;1;13;13;0;13;A
4;2;1812820112;ATSH202;1;14;14;0;14;A
4;2;1812820113;ATSH202;1;14;14;0;14;A
4;2;1812820114;ATSH202;1;15;15;0;15;A
4;2;1812820115;ATSH202;1;0;0;0;0;A
4;2;1812820116;ATSH202;1;12;12;0;12;A
4;1;1812820117;ATSH202;1;14;14;0;14;A
4;2;1812820118;ATSH202;1;14;14;0;14;A
4;1;1812820119;ATSH202;1;14;14;0;14;A
4;2;1812820120;ATSH202;1;16;16;0;16;A
4;2;1812820121;ATSH202;1;16;16;0;16;A
4;1;1812820122;ATSH202;1;12;12;0;12;A
4;1;1812820123;ATSH202;1;14;14;0;14;A
4;1;1812820124;ATSH202;1;14;14;0;14;A
4;1;1812820125;ATSH202;1;13;13;0;13;A
4;2;1812820126;ATSH202;1;14;14;0;14;A
4;1;1812820127;ATSH202;1;13;13;0;13;A
4;1;1812820128;ATSH202;1;15;15;0;15;A
4;2;1812820129;ATSH202;1;14;14;0;14;A
4;2;1812820130;ATSH202;1;14;14;0;14;A
4;2;1712820101;ATSH203;1;13;13;0;13;A
4;2;1712820102;ATSH203;1;12;12;0;12;A
4;2;1712820103;ATSH203;1;17;17;0;17;A
4;2;1712820104;ATSH203;1;13;13;0;13;A
4;2;1712820105;ATSH203;1;17;17;0;17;A
4;2;1712820106;ATSH203;1;15;15;0;15;A
4;1;1712820107;ATSH203;1;0;0;0;0;A
4;2;1712820108;ATSH203;1;14;14;0;14;A
4;2;1712820109;ATSH203;1;14;14;0;14;A
4;2;1712820110;ATSH203;1;14;14;0;14;A
4;1;1712820111;ATSH203;1;16;16;0;16;A
4;2;1712820112;ATSH203;1;16;16;0;16;A
4;2;1712820113;ATSH203;1;16;16;0;16;A
4;2;1712820114;ATSH203;1;14;14;0;14;A
4;1;1712820115;ATSH203;1;16;16;0;16;A
4;2;1712820116;ATSH203;1;14;14;0;14;A
4;2;1712820117;ATSH203;1;14;14;0;14;A
4;2;1712820118;ATSH203;1;15;15;0;15;A
4;2;1712820119;ATSH203;1;14;14;0;14;A
4;2;1712820120;ATSH203;1;14;14;0;14;A
4;2;1712820121;ATSH203;1;13;13;0;13;A
4;2;1712820122;ATSH203;1;15;15;0;15;A
4;2;1712820101;ATSH401;1;11;11;0;11;A
4;2;1712820102;ATSH401;1;12;12;0;12;A
4;2;1712820103;ATSH401;1;16;16;0;16;A
4;2;1712820104;ATSH401;1;11;11;0;11;A
4;2;1712820105;ATSH401;1;15;15;0;15;A
4;2;1712820106;ATSH401;1;12;12;0;12;A
4;1;1712820107;ATSH401;1;0;0;0;0;A
4;2;1712820108;ATSH401;1;13;13;0;13;A
4;2;1712820109;ATSH401;1;13;13;0;13;A
4;2;1712820110;ATSH401;1;14;14;0;14;A
4;1;1712820111;ATSH401;1;14;14;0;14;A
4;2;1712820112;ATSH401;1;15;15;0;15;A
4;2;1712820113;ATSH401;1;15;15;0;15;A
4;2;1712820114;ATSH401;1;13;13;0;13;A
4;1;1712820115;ATSH401;1;15;15;0;15;A
4;2;1712820116;ATSH401;1;13;13;0;13;A
4;2;1712820117;ATSH401;1;15;15;0;15;A
4;2;1712820118;ATSH401;1;14;14;0;14;A
4;2;1712820119;ATSH401;1;14;14;0;14;A
4;2;1712820120;ATSH401;1;11;11;0;11;A
4;2;1712820121;ATSH401;1;11;11;0;11;A
4;2;1712820122;ATSH401;1;16;16;0;16;A
4;2;1712810116;IGA101;1;12;12;0;12;A
4;1;1712810125;IGA101;1;11;11;0;11;A
4;1;1712810127;IGA101;1;15;15;0;15;A
4;1;1712810129;IGA101;1;11;11;0;11;A
4;1;1812810101;IGA101;1;13;13;0;13;A
4;1;1812810102;IGA101;1;12;12;0;12;A
4;1;1812810103;IGA101;1;12;12;0;12;A
4;1;1812810104;IGA101;1;11;11;0;11;A
4;1;1812810105;IGA101;1;13;13;0;13;A
4;1;1812810106;IGA101;1;13;13;0;13;A
4;2;1812810107;IGA101;1;13;13;0;13;A
4;1;1812810108;IGA101;1;12;12;0;12;A
4;2;1812810109;IGA101;1;12;12;0;12;A
4;1;1812810110;IGA101;1;12;12;0;12;A
4;2;1812810111;IGA101;1;14;14;0;14;A
4;1;1812810112;IGA101;1;16;16;0;16;A
4;1;1812810113;IGA101;1;17;17;0;17;A
4;2;1812810114;IGA101;1;13;13;0;13;A
4;1;1812810115;IGA101;1;13;13;0;13;A
4;1;1812810116;IGA101;1;11;11;0;11;A
4;1;1812810118;IGA101;1;9;9;0;9;A
4;1;1812810119;IGA101;1;15;15;0;15;A
4;1;1812810120;IGA101;1;15;15;0;15;A
4;1;1812810121;IGA101;1;11;11;0;11;A
4;1;1812810122;IGA101;1;12;12;0;12;A
4;1;1812810123;IGA101;1;13;13;0;13;A
4;1;1812810124;IGA101;1;13;13;0;13;A
4;1;1812810125;IGA101;1;15;15;0;15;A
4;1;1812810126;IGA101;1;12;12;0;12;A
4;1;1812810127;IGA101;1;15;15;0;15;A
4;1;1812810128;IGA101;1;12;12;0;12;A
4;1;1812810130;IGA101;1;12;12;0;12;A
4;2;1812810131;IGA101;1;14;14;0;14;A
4;1;1712810125;IGA102;1;12;12;0;12;A
4;1;1712810127;IGA102;1;0;0;0;0;A
4;1;1712810129;IGA102;1;14;14;0;14;A
4;1;1812810101;IGA102;1;0;0;0;0;A
4;1;1812810102;IGA102;1;15;15;0;15;A
4;1;1812810103;IGA102;1;15;15;0;15;A
4;1;1812810104;IGA102;1;14;14;0;14;A
4;1;1812810105;IGA102;1;16;16;0;16;A
4;1;1812810106;IGA102;1;16;16;0;16;A
4;2;1812810107;IGA102;1;16;16;0;16;A
4;1;1812810108;IGA102;1;13;13;0;13;A
4;2;1812810109;IGA102;1;16;16;0;16;A
4;1;1812810110;IGA102;1;16;16;0;16;A
4;2;1812810111;IGA102;1;16;16;0;16;A
4;1;1812810112;IGA102;1;14;14;0;14;A
4;1;1812810113;IGA102;1;15;15;0;15;A
4;2;1812810114;IGA102;1;16;16;0;16;A
4;1;1812810115;IGA102;1;15;15;0;15;A
4;1;1812810116;IGA102;1;13;13;0;13;A
4;1;1812810118;IGA102;1;5;5;0;5;A
4;1;1812810119;IGA102;1;14;14;0;14;A
4;1;1812810120;IGA102;1;16;16;0;16;A
